tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2012-2205,Noumea,Hard,32,C,,20120108,1,R368,1,,Michael Russell,R,173,USA,33.689,99,577,W471,,,Amir Weintraub,R,185,ISR,25.311,206,236,6-4 2-6 6-4,3,R32,215,12,5,73,40,31,21,14,2,4,5,2,85,58,39,15,14,4,6
2012-2205,Noumea,Hard,32,C,,20120108,2,CA12,2,,Jeremy Chardy,R,188,FRA,24.903,103,560,L801,,,Dusan Lojda,L,188,CZE,23.836,201,243,3-6 7-6(3) 6-3,3,R32,145,20,7,92,55,40,17,14,11,15,5,7,104,63,44,16,16,8,13
2012-2205,Noumea,Hard,32,C,,20120108,3,D750,3,,Kenny De Schepper,L,203,FRA,24.613,139,382,V339,,,Simone Vagnozzi,R,,ITA,28.611,167,306,6-3 7-5,3,R32,97,8,7,58,29,24,16,11,0,1,0,3,68,40,25,16,10,6,9
2012-2205,Noumea,Hard,32,C,,20120108,4,G753,,,David Guez,R,185,FRA,29.084,197,250,M915,4,,Daniel Munoz de la Nava,L,175,ESP,29.941,140,381,6-3 1-6 6-3,3,R32,125,2,2,76,48,37,13,13,5,8,3,10,83,44,33,16,12,7,10
2012-2205,Noumea,Hard,32,C,,20120108,5,RA17,,,Guillaume Rufin,R,188,FRA,21.621,237,204,G695,5,,Augustin Gensse,R,180,FRA,28.413,150,349,6-3 6-4,3,R32,127,7,3,56,30,23,13,10,2,4,1,1,58,34,21,9,9,4,8
2012-2205,Noumea,Hard,32,C,,20120108,6,BC36,,,Gregoire Burquier,L,,FRA,27.502,246,194,C487,6,,Arnaud Clement,R,173,FRA,34.059,152,342,2-6 6-4 7-5,3,R32,145,6,4,96,59,43,18,15,3,6,10,2,96,66,44,17,15,3,6
2012-2205,Noumea,Hard,32,C,,20120108,7,MB53,,,Adrian Menendez-Maceiras,R,183,ESP,26.196,212,232,V490,7,,Matteo Viola,R,185,ITA,24.507,155,335,6-0 6-7(5) 7-5,3,R32,164,4,4,101,57,38,22,15,5,9,1,9,101,53,28,21,15,7,15
2012-2205,Noumea,Hard,32,C,,20120108,8,BE54,8,,Ruben Bemelmans,L,183,BEL,23.984,160,313,R851,,,Mathieu Rodrigues,R,180,FRA,26.168,216,227,7-6(15) 6-3,3,R32,118,15,0,77,51,42,15,11,0,0,8,2,101,57,41,22,10,15,16
2012-2205,Noumea,Hard,32,C,,20120108,9,D729,,,Jonathan Dasnieres de Veigy,L,175,FRA,25.008,230,212,N604,,,Nicolas N'Godrela,,,FRA,27.255,1051,7,6-2 6-1,3,R32,69,2,1,34,26,23,5,7,0,0,1,1,74,41,23,12,8,10,15
2012-2205,Noumea,Hard,32,C,,20120108,10,J338,,,Romain Jouan,R,183,FRA,26.48,233,209,BH98,,,Matthew Barton,R,191,AUS,20.057,666,28,6-4 7-5,3,R32,88,7,1,63,34,28,18,11,1,1,8,2,61,32,22,19,11,3,5
2012-2205,Noumea,Hard,32,C,,20120108,11,PB22,,,Peter Polansky,R,183,CAN,23.565,285,161,I236,,,Uladzimir Ignatik,R,183,BLR,21.487,182,269,3-6 7-5 6-1,3,R32,135,12,4,80,56,41,14,14,2,4,10,2,84,54,39,14,14,3,7
2012-2205,Noumea,Hard,32,C,,20120108,12,R758,,,Sebastian Rieschick,R,,GER,25.895,260,182,MI11,,,Axel Michon,L,,FRA,21.062,263,181,6-1 6-2,3,R32,62,3,4,49,24,18,14,7,2,2,1,3,47,31,19,2,8,1,6
2012-2205,Noumea,Hard,32,C,,20120108,13,S963,,,Florent Serra,R,180,FRA,30.858,171,297,T999,,,Maxime Teixeira,R,188,FRA,22.971,163,308,6-0 6-3,3,R32,64,1,1,53,31,24,12,8,2,2,2,4,44,27,14,5,7,6,10
2012-2205,Noumea,Hard,32,C,,20120108,14,U043,,,Danai Udomchoke,R,173,THA,30.409,210,234,MA38,,,Jan Mertl,R,191,CZE,30.012,215,228,6-7(4) 6-1 6-4,3,R32,160,2,4,97,69,43,16,15,3,6,6,6,92,55,33,17,14,5,11
2012-2205,Noumea,Hard,32,C,,20120108,15,W394,,,Ludovic Walter,,,FRA,29.01,288,159,SA59,,,Eric Scherer,,,GER,26.552,1456,1,6-2 6-2,3,R32,67,6,0,44,28,22,11,8,1,1,5,2,40,24,16,4,8,0,4
2012-2205,Noumea,Hard,32,C,,20120108,16,Y070,,,Michael Yani,R,185,USA,31.02,179,271,PG91,,,Loic Perret,R,188,SUI,17.585,,,6-0 6-1,3,R32,70,7,0,38,25,19,8,6,4,4,0,1,50,28,11,8,7,6,12
2012-2205,Noumea,Hard,32,C,,20120108,17,R368,1,,Michael Russell,R,173,USA,33.689,99,577,PB22,,,Peter Polansky,R,183,CAN,23.565,285,161,3-6 6-2 6-3,3,R16,133,5,4,88,58,36,18,13,3,5,4,3,87,46,33,18,13,4,8
2012-2205,Noumea,Hard,32,C,,20120108,18,CA12,2,,Jeremy Chardy,R,188,FRA,24.903,103,560,J338,,,Romain Jouan,R,183,FRA,26.48,233,209,6-4 3-6 7-6(6),3,R16,140,24,7,104,66,54,16,15,4,6,12,7,115,62,49,25,16,4,6
2012-2205,Noumea,Hard,32,C,,20120108,19,D750,3,,Kenny De Schepper,L,203,FRA,24.613,139,382,Y070,,,Michael Yani,R,185,USA,31.02,179,271,6-3 3-6 6-4,3,R16,122,6,10,78,37,32,19,14,4,7,3,3,85,55,37,15,14,1,5
2012-2205,Noumea,Hard,32,C,,20120108,20,BE54,8,,Ruben Bemelmans,L,183,BEL,23.984,160,313,R758,,,Sebastian Rieschick,R,,GER,25.895,260,182,6-4 6-2,3,R16,70,7,2,49,34,29,6,9,0,1,0,7,66,33,18,16,9,10,14
2012-2205,Noumea,Hard,32,C,,20120108,21,D729,,,Jonathan Dasnieres de Veigy,L,175,FRA,25.008,230,212,BC36,,,Gregoire Burquier,L,,FRA,27.502,246,194,3-6 6-2 7-5,3,R16,158,5,2,89,58,39,19,14,3,5,11,3,124,78,51,18,15,15,19
2012-2205,Noumea,Hard,32,C,,20120108,22,G753,,,David Guez,R,185,FRA,29.084,197,250,U043,,,Danai Udomchoke,R,173,THA,30.409,210,234,6-2 6-3,3,R16,82,2,0,52,29,22,9,9,2,4,1,2,54,30,16,9,8,1,6
2012-2205,Noumea,Hard,32,C,,20120108,23,MB53,,,Adrian Menendez-Maceiras,R,183,ESP,26.196,212,232,W394,,,Ludovic Walter,,,FRA,29.01,288,159,6-3 7-6(4),3,R16,83,9,0,64,33,29,22,11,1,1,5,2,59,41,32,10,10,0,1
2012-2205,Noumea,Hard,32,C,,20120108,24,S963,,,Florent Serra,R,180,FRA,30.858,171,297,RA17,,,Guillaume Rufin,R,188,FRA,21.621,237,204,3-6 6-3 7-6(12),3,R16,160,11,4,109,71,58,15,15,8,11,13,2,106,58,44,23,15,5,8
2012-2205,Noumea,Hard,32,C,,20120108,25,MB53,,,Adrian Menendez-Maceiras,R,183,ESP,26.196,212,232,R368,1,,Michael Russell,R,173,USA,33.689,99,577,7-6(5) 7-6(4),3,QF,137,5,1,87,52,41,18,12,4,5,3,1,82,53,34,21,12,2,3
2012-2205,Noumea,Hard,32,C,,20120108,26,CA12,2,,Jeremy Chardy,R,188,FRA,24.903,103,560,D729,,,Jonathan Dasnieres de Veigy,L,175,FRA,25.008,230,212,7-6(4) 6-1,3,QF,91,8,2,59,32,25,18,9,3,3,4,3,67,44,30,9,10,5,8
2012-2205,Noumea,Hard,32,C,,20120108,27,S963,,,Florent Serra,R,180,FRA,30.858,171,297,D750,3,,Kenny De Schepper,L,203,FRA,24.613,139,382,6-1 6-4,3,QF,61,4,0,42,24,21,15,9,0,0,6,6,49,24,15,11,8,1,4
2012-2205,Noumea,Hard,32,C,,20120108,28,BE54,8,,Ruben Bemelmans,L,183,BEL,23.984,160,313,G753,,,David Guez,R,185,FRA,29.084,197,250,6-2 6-1,3,QF,67,9,1,45,33,25,4,7,2,3,1,3,56,25,11,12,8,5,11
2012-2205,Noumea,Hard,32,C,,20120108,29,CA12,2,,Jeremy Chardy,R,188,FRA,24.903,103,560,BE54,8,,Ruben Bemelmans,L,183,BEL,23.984,160,313,7-5 7-6(4),3,SF,88,7,4,66,41,36,15,12,0,1,7,0,67,44,36,13,12,3,5
2012-2205,Noumea,Hard,32,C,,20120108,30,MB53,,,Adrian Menendez-Maceiras,R,183,ESP,26.196,212,232,S963,,,Florent Serra,R,180,FRA,30.858,171,297,7-6(4) 6-3,3,SF,102,6,1,69,36,28,20,11,1,2,4,1,65,40,28,14,10,2,4
2012-2205,Noumea,Hard,32,C,,20120108,31,CA12,2,,Jeremy Chardy,R,188,FRA,24.903,103,560,MB53,,,Adrian Menendez-Maceiras,R,183,ESP,26.196,212,232,6-4 6-3,3,F,91,11,2,68,40,29,16,10,3,4,7,2,63,36,23,11,9,6,9
2012-6492,Sao Paulo,Clay,32,C,,20120108,1,K834,1,,Blaz Kavcic,R,188,SLO,24.846,92,590,G585,,,Maximo Gonzalez,R,173,ARG,28.471,121,481,6-4 1-6 6-3,3,R32,147,5,9,80,42,27,11,13,9,16,3,4,89,57,30,14,13,10,17
2012-6492,Sao Paulo,Clay,32,C,,20120108,2,K650,,,Leonardo Kirche,R,188,BRA,27.009,475,72,C634,2,,Paul Capdeville,R,191,CHI,28.769,131,440,4-6 6-1 6-4,3,R32,137,0,2,89,54,37,19,14,1,4,1,1,96,61,38,14,13,11,16
2012-6492,Sao Paulo,Clay,32,C,,20120108,3,E698,,,Gastao Elias,R,180,POR,21.123,172,294,M708,3,,Ricardo Mello,L,175,BRA,31.047,85,630,5-7 6-4 7-6(1),3,R32,172,12,5,108,49,39,32,17,1,5,1,7,136,75,48,31,17,9,13
2012-6492,Sao Paulo,Clay,32,C,,20120108,4,SC73,4,,Rogerio Dutra Silva,R,178,BRA,27.923,124,471,H693,,,Ricardo Hocevar,R,180,BRA,26.667,282,167,6-4 2-6 6-2,3,R32,140,2,0,99,74,51,10,13,10,12,3,3,83,38,26,24,13,7,10
2012-6492,Sao Paulo,Clay,32,C,,20120108,5,G817,,,Pablo Galdon,R,,ARG,26.111,258,184,A410,5,,Thiago Alves,R,178,BRA,29.632,340,125,7-6(5) 7-6(0),3,R32,106,3,4,95,53,35,20,12,7,11,4,3,86,52,29,16,12,5,9
2012-6492,Sao Paulo,Clay,32,C,,20120108,6,S877,7,,Julio Silva,R,173,BRA,32.523,153,337,F392,,,Marcel Felder,R,,URU,27.499,242,198,6-2 2-6 6-2,3,R32,109,2,2,72,36,23,21,12,2,6,0,3,72,48,27,9,12,5,11
2012-6492,Sao Paulo,Clay,32,C,,20120108,7,D923,,,Damir Dzumhur,R,175,BIH,19.636,339,126,SB28,8,,Carlos Salamanca,L,196,COL,28.98,244,194,6-3 6-4,3,R32,65,2,0,52,33,23,10,9,1,3,1,2,51,29,17,11,10,7,12
2012-6492,Sao Paulo,Clay,32,C,,20120108,8,A887,,,Guido Andreozzi,R,183,ARG,20.427,400,97,BK43,,,Enrique Bogo,R,185,BRA,16.46,,,6-0 6-0,3,R32,39,4,0,26,10,10,14,6,0,0,0,3,38,25,10,1,6,4,10
2012-6492,Sao Paulo,Clay,32,C,,20120108,9,A941,,,Facundo Arguello,R,178,ARG,19.428,277,170,CC32,,,Guilherme Clezar,R,180,BRA,19.02,287,159,6-7(4) 6-3 6-1,3,R32,131,3,4,92,50,38,19,14,1,3,3,6,88,48,25,21,14,0,6
2012-6492,Sao Paulo,Clay,32,C,,20120108,10,BA08,,,Alberto Brizzi,R,,ITA,27.786,448,80,R977,,,Matt Reid,R,183,AUS,21.478,270,174,6-4 6-3,3,R32,80,1,0,51,26,20,19,9,2,2,3,8,61,35,25,12,10,3,6
2012-6492,Sao Paulo,Clay,32,C,,20120108,11,C968,,,Marco Crugnola,R,188,ITA,28.627,264,177,D479,,,Sebastian Decoud,L,180,ARG,30.305,301,153,6-3 6-3,3,R32,82,2,3,64,39,25,11,9,5,7,1,2,46,20,7,14,9,1,6
2012-6492,Sao Paulo,Clay,32,C,,20120108,12,D994,,,James Duckworth,R,183,AUS,19.964,275,171,SK69,,,Joao Pedro Sorgi,R,188,BRA,18.223,612,35,7-5 4-6 6-3,3,R32,129,3,5,91,48,40,20,16,4,7,4,5,90,45,30,24,15,5,9
2012-6492,Sao Paulo,Clay,32,C,,20120108,13,MH98,,,Dino Marcan,R,178,CRO,20.903,355,118,F706,,,Tiago Fernandes,,,BRA,18.94,463,75,6-0 6-2,3,R32,61,1,2,34,24,21,4,7,0,1,0,7,41,21,11,3,7,6,12
2012-6492,Sao Paulo,Clay,32,C,,20120108,14,MA41,,,Ivo Minar,R,183,CZE,27.633,183,268,V620,,,Agustin Velotti,R,,ARG,19.625,329,133,6-2 6-2,3,R32,58,5,2,51,22,17,17,8,1,2,1,1,42,22,10,8,8,2,7
2012-6492,Sao Paulo,Clay,32,C,,20120108,15,PD44,,,Nicolas Pastor,R,,ARG,20.827,322,137,TA29,,,Marco Trungelliti,R,178,ARG,21.936,325,136,6-2 0-6 7-5,3,R32,139,0,4,107,79,43,12,13,18,24,1,4,75,44,27,13,13,5,11
2012-6492,Sao Paulo,Clay,32,C,,20120108,16,R960,,,Fernando Romboli,R,180,BRA,23.009,354,118,C706,,,Nikola Ciric,L,201,SRB,28.435,185,267,6-3 RET,3,R32,48,7,2,34,18,15,10,5,1,1,1,3,26,16,11,4,4,2,3
2012-6492,Sao Paulo,Clay,32,C,,20120108,17,K834,1,,Blaz Kavcic,R,188,SLO,24.846,92,590,C968,,,Marco Crugnola,R,188,ITA,28.627,264,177,6-3 7-6(3),3,R16,124,3,2,80,42,30,18,11,4,6,2,5,67,34,21,15,10,5,8
2012-6492,Sao Paulo,Clay,32,C,,20120108,18,SC73,4,,Rogerio Dutra Silva,R,178,BRA,27.923,124,471,A887,,,Guido Andreozzi,R,183,ARG,20.427,400,97,7-5 7-5,3,R16,114,2,2,75,55,35,10,12,3,6,0,3,73,44,31,9,12,3,8
2012-6492,Sao Paulo,Clay,32,C,,20120108,19,S877,7,,Julio Silva,R,173,BRA,32.523,153,337,PD44,,,Nicolas Pastor,R,,ARG,20.827,322,137,6-2 6-1,3,R16,81,2,1,49,27,21,11,8,1,2,1,4,57,34,17,9,7,8,13
