tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1995-503,Wellington,Hard,32,C,,19950108,1,S321,1,,Brett Steven,R,185,NZL,25.7,87,0,K150,,,Mark Kaplan,R,185,RSA,27.053,236,0,4-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1995-503,Wellington,Hard,32,C,,19950108,2,D214,2,,Martin Damm,R,188,CZE,22.437,100,0,N101,,,David Nainkin,R,183,RSA,24.301,176,0,7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1995-503,Wellington,Hard,32,C,,19950108,3,P235,3,,Stefano Pescosolido,R,185,ITA,23.573,113,0,T125,,,Kenny Thorne,R,188,USA,28.956,199,0,4-6 7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1995-503,Wellington,Hard,32,C,,19950108,4,D265,,,Brian Dunn,R,201,USA,20.761,223,0,P273,4,,David Prinosil,R,185,GER,21.834,130,0,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1995-503,Wellington,Hard,32,C,,19950108,5,U024,,,Kevin Ullyett,R,178,ZIM,22.628,237,0,B401,5,,Steve Bryan,R,178,USA,24.413,132,0,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1995-503,Wellington,Hard,32,C,,19950108,6,W011,6,,Robbie Weiss,R,183,USA,28.104,138,0,N210,,,Daniel Nestor,L,191,CAN,22.344,171,0,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1995-503,Wellington,Hard,32,C,,19950108,7,V147,,,Frederic Vitoux,R,173,FRA,24.192,219,0,P269,7,,Leander Paes,R,178,IND,21.561,139,0,7-5 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1995-503,Wellington,Hard,32,C,,19950108,8,H251,8,,Tommy Ho,L,183,USA,21.561,165,0,M221,,,Adam Malik,R,193,MAS,27.666,456,0,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1995-503,Wellington,Hard,32,C,,19950108,9,B484,,,Lars Burgsmuller,R,183,GER,19.091,203,0,H253,,,Gary Henderson,R,,GBR,25.07,241,0,6-7 7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1995-503,Wellington,Hard,32,C,,19950108,10,C124,,,Scott Clark,R,,NZL,,768,0,G292,,,Louis Gloria,L,175,USA,25.733,186,0,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
