tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-339,Brisbane,Hard,32,250,O,20260105,8,O522,,,Reilly Opelka,R,211,USA,28.356,60,861,S0IA,,,Dane Sweeny,R,170,AUS,24.895,183,315,6-3 7-5,3,R32,82,21,2,55,45,36,8,11,0,0,2,4,68,41,33,10,10,6,8
2026-9900,United Cup,Hard,18,A,O,20260105,11,FB98,,,Taylor Fritz,R,196,USA,28.189,6,4085,MU94,,,Jaume Munar,R,183,ESP,28.671,33,1385,7-6(4) 3-6 7-6(6),3,RR,193,16,7,112,75,60,18,16,5,6,14,5,122,72,62,24,17,2,2
2026-9900,United Cup,Hard,18,A,O,20260105,12,HB71,,,Hubert Hurkacz,R,196,POL,28.898,83,710,Z355,,,Alexander Zverev,R,198,GER,28.712,3,5110,6-3 6-4,3,RR,82,21,0,63,41,35,9,10,1,1,7,0,46,40,25,6,9,1,3
2026-9900,United Cup,Hard,18,A,O,20260105,13,M0NI,,,Jakub Mensik,R,196,CZE,20.345,18,2130,RH16,,,Casper Ruud,R,183,NOR,27.039,12,2825,7-5 7-6(6),3,RR,128,16,3,83,51,40,13,12,5,7,1,1,79,45,25,22,12,3,6
2026-339,Brisbane,Hard,32,250,O,20260105,9,MM58,1,,Daniil Medvedev,R,198,RUS,29.9,13,2710,F724,,,Marton Fucsovics,R,188,HUN,33.908,54,949,6-2 6-3,3,R32,69,4,2,42,28,22,6,8,2,4,0,2,57,35,19,7,9,4,10
2026-336,Hong Kong,Hard,28,250,O,20260105,3,WB32,,,Yibing Wu,R,183,CHN,26.229,179,322,M0CI,,,Fabian Marozsan,R,193,HUN,26.245,53,975,6-4 6-2,3,R32,74,2,0,63,40,31,10,9,3,3,2,1,49,30,21,8,9,2,5
2026-9900,United Cup,Hard,18,A,O,20260105,14,TE51,,,Stefanos Tsitsipas,R,193,GRE,27.4,36,1380,HD68,,,Billy Harris,R,193,GBR,30.946,128,482,4-6 6-1 7-6(4),3,RR,136,5,2,84,54,46,18,15,1,2,4,3,83,51,40,17,14,4,6
2026-9900,United Cup,Hard,18,A,O,20260106,15,BU13,,,Zizou Bergs,R,185,BEL,26.595,42,1208,AG37,,,Felix Auger-Aliassime,R,193,CAN,25.413,5,4190,6-4 6-2,3,RR,88,4,0,50,30,22,16,9,5,5,8,5,62,38,28,6,9,7,10
2026-339,Brisbane,Hard,32,250,O,20260106,10,N0AE,,,Brandon Nakashima,R,188,USA,24.427,33,1380,DH50,2,,Alejandro Davidovich Fokina,R,180,ESP,26.59,14,2585,7-6(4) 6-4,3,R32,100,15,2,69,39,33,18,11,2,3,6,1,72,45,31,15,11,5,7
2026-339,Brisbane,Hard,32,250,O,20260106,11,C0JP,,,Raphael Collignon,R,191,BEL,23.981,84,704,SU55,5,,Denis Shapovalov,L,185,CAN,26.73,23,1665,6-4 6-2,3,R32,76,2,0,48,35,29,8,9,0,0,3,3,65,35,20,16,9,9,12
2026-336,Hong Kong,Hard,28,250,O,20260106,4,MP01,,,Michael Mmoh,R,188,USA,27.989,285,184,TE30,,,Alejandro Tabilo,L,188,CHI,28.597,81,717,7-5 6-4,3,R32,111,13,3,76,49,39,13,11,6,6,6,1,65,39,28,15,11,4,6
2026-336,Hong Kong,Hard,28,250,O,20260106,5,SU87,5,,Lorenzo Sonego,R,191,ITA,30.658,39,1240,S0UV,,,Rei Sakamoto,R,193,JPN,19.537,200,292,6-2 7-6(4),3,R32,105,4,0,63,39,30,15,10,1,2,1,2,78,43,25,20,10,3,6
2026-336,Hong Kong,Hard,28,250,O,20260106,6,D0F6,6,,Gabriel Diallo,R,203,CAN,24.285,40,1215,D0C1,,,Jesper de Jong,R,180,NED,25.602,71,763,6-4 7-6(7),3,R32,105,9,2,73,47,39,16,11,0,0,8,4,69,42,34,16,11,0,1
2026-336,Hong Kong,Hard,28,250,O,20260106,7,MP20,7,,Alexandre Muller,R,183,FRA,28.928,52,980,KI95,,,Miomir Kecmanovic,R,183,SRB,26.352,51,1000,7-5 6-4,3,R32,77,9,2,59,43,33,8,11,3,5,7,0,62,43,30,7,11,0,4
2026-336,Hong Kong,Hard,28,250,O,20260106,8,EA24,,,Tomas Martin Etcheverry,R,196,ARG,26.472,57,895,R0EB,,,Valentin Royer,R,188,FRA,24.608,56,924,6-4 7-5,3,R32,104,8,0,56,33,26,16,11,1,2,9,1,72,49,29,15,11,9,12
2026-336,Hong Kong,Hard,28,250,O,20260106,9,W0BH,,,Coleman Wong,R,191,HKG,21.585,150,406,N0BS,,,Mariano Navone,R,178,ARG,24.857,72,760,6-3 7-5,3,R32,101,4,2,72,37,27,18,10,6,8,3,3,74,47,31,8,11,6,11
2026-339,Brisbane,Hard,32,250,O,20260106,12,D875,,,Grigor Dimitrov,R,191,BUL,34.645,47,1080,CD85,,,Pablo Carreno Busta,R,188,ESP,34.489,92,656,6-3 6-2,3,R32,67,7,1,49,30,26,12,9,1,1,4,1,45,32,21,6,8,1,4
2026-339,Brisbane,Hard,32,250,O,20260106,13,M0GZ,,,Giovanni Mpetshi Perricard,R,203,FRA,22.5,67,825,PL56,4,,Tommy Paul,R,185,USA,28.641,20,2050,7-6(2) 3-6 7-6(6),3,R32,131,24,4,110,80,60,19,16,2,3,6,1,96,63,50,27,17,1,1
2026-339,Brisbane,Hard,32,250,O,20260106,14,N771,7,,Cameron Norrie,L,188,GBR,30.374,28,1523,HH26,,,Ugo Humbert,L,188,FRA,27.532,36,1355,1-6 7-6(6) 7-5,3,R32,155,10,4,104,65,43,18,16,2,7,13,4,101,55,39,23,15,7,10
2026-339,Brisbane,Hard,32,250,O,20260106,15,H0BH,,,Rinky Hijikata,R,178,AUS,24.868,111,546,W09E,,,Adam Walton,R,183,AUS,26.724,77,732,6-3 6-2,3,R32,72,7,0,54,33,22,13,9,1,2,4,1,48,32,18,8,8,4,8
2026-339,Brisbane,Hard,32,250,O,20260106,16,K0AZ,,,Aleksandar Kovacevic,R,183,USA,27.357,58,877,KE17,,,Nick Kyrgios,R,193,AUS,30.697,670,50,6-3 6-4,3,R32,66,10,3,47,26,25,15,10,0,0,5,0,46,29,23,10,9,0,2
2026-9900,United Cup,Hard,18,A,O,20260106,16,RC91,,,Arthur Rinderknech,R,196,FRA,30.459,29,1527,C0E9,,,Flavio Cobolli,R,183,ITA,23.671,22,2000,6-7(4) 7-6(5) 7-5,3,RR,201,13,3,123,65,49,29,18,7,11,5,5,123,58,40,35,18,8,13
2026-9900,United Cup,Hard,18,A,O,20260106,17,DH58,,,Alex de Minaur,R,183,AUS,26.886,7,4080,M0NI,,,Jakub Mensik,R,196,CZE,20.348,18,2130,6-4 6-1,3,RR,91,4,0,62,38,26,14,8,4,4,3,3,58,34,23,8,9,2,6
2026-336,Hong Kong,Hard,28,250,O,20260106,10,S0RE,,,Juncheng Shang,L,180,CHN,20.925,406,115,C0DF,,,Francisco Comesana,R,178,ARG,25.251,66,829,6-4 6-4,3,R32,77,6,0,58,39,30,12,10,1,1,7,2,52,37,27,10,10,3,5
2026-336,Hong Kong,Hard,28,250,O,20260106,11,GC88,,,Marcos Giron,R,180,USA,32.454,64,845,DB63,,,Laslo Djere,R,188,SRB,30.598,95,652,6-2 6-0,3,R32,59,1,3,42,27,21,8,7,0,0,4,2,50,32,16,6,7,2,7
2026-336,Hong Kong,Hard,28,250,O,20260106,12,V812,,,Botic van de Zandschulp,R,191,NED,30.259,75,746,SL28,,,Jan-Lennard Struff,R,193,GER,35.702,82,711,6-3 1-6 6-1,3,R32,94,4,5,72,43,29,14,12,5,8,3,4,72,45,27,14,11,4,8
2026-339,Brisbane,Hard,32,250,O,20260107,17,MM58,1,,Daniil Medvedev,R,198,RUS,29.906,13,2710,TD51,,,Frances Tiafoe,R,188,USA,27.964,30,1500,6-3 6-2,3,R16,60,9,4,48,34,31,6,9,0,0,2,0,42,25,20,6,8,3,6
2026-339,Brisbane,Hard,32,250,O,20260107,18,K0AH,,,Sebastian Korda,R,196,USA,25.509,46,1090,L0BV,3,,Jiri Lehecka,R,185,CZE,24.164,19,2075,6-3 1-2 RET,3,R16,46,6,1,28,16,16,8,6,0,0,6,0,41,27,21,5,6,3,4
2026-339,Brisbane,Hard,32,250,O,20260107,19,M0QI,,,Alex Michelsen,R,193,USA,21.369,37,1300,T0HA,8,,Learner Tien,L,180,USA,20.099,28,1540,6-4 6-2,3,R16,75,4,1,53,34,28,10,9,1,1,8,8,60,34,22,13,9,6,9
2026-9900,United Cup,Hard,18,A,O,20260107,18,TE51,,,Stefanos Tsitsipas,R,193,GRE,27.406,36,1380,FB98,,,Taylor Fritz,R,196,USA,28.194,6,4085,6-4 7-5,3,QF,81,5,2,63,44,35,11,11,2,2,6,0,53,32,26,13,11,1,3
2026-9900,United Cup,Hard,18,A,O,20260107,19,HB71,,,Hubert Hurkacz,R,196,POL,28.903,83,710,GJ37,,,Tallon Griekspoor,R,188,NED,29.517,26,1565,6-3 7-6(4),3,RR,82,21,0,55,41,37,11,11,0,0,4,0,59,39,26,13,10,0,1
2026-336,Hong Kong,Hard,28,250,O,20260107,13,M0EJ,1,,Lorenzo Musetti,R,185,ITA,23.849,7,3990,EA24,,,Tomas Martin Etcheverry,R,196,ARG,26.475,57,895,6-7(3) 6-2 6-4,3,R16,161,8,3,96,69,46,17,15,1,3,10,0,94,67,45,12,15,3,8
2026-336,Hong Kong,Hard,28,250,O,20260107,14,BT72,8,,Nuno Borges,R,185,POR,28.882,45,1120,C977,,,Marin Cilic,R,198,CRO,37.276,70,765,7-5 6-3,3,R16,81,5,1,61,37,32,12,11,1,2,9,5,52,32,22,10,10,1,4
2026-336,Hong Kong,Hard,28,250,O,20260107,15,W0BH,,,Coleman Wong,R,191,HKG,21.588,150,406,D0F6,6,,Gabriel Diallo,R,203,CAN,24.287,40,1215,1-6 7-5 7-5,3,R16,149,10,3,107,63,42,21,15,11,15,9,3,108,75,50,15,16,7,11
2026-336,Hong Kong,Hard,28,250,O,20260107,16,RE44,3,,Andrey Rublev,R,188,RUS,28.216,16,2510,WB32,,,Yibing Wu,R,183,CHN,26.234,179,322,3-6 6-2 6-1,3,R16,97,10,2,77,51,38,12,12,3,5,5,1,72,42,28,11,12,2,7
2026-339,Brisbane,Hard,32,250,O,20260107,20,MQ75,,,Kamil Majchrzak,R,183,POL,29.985,59,861,O522,,,Reilly Opelka,R,211,USA,28.361,60,861,6-7(2) 7-6(7) 7-6(8),3,R16,149,13,2,108,76,66,22,18,0,0,44,4,122,99,78,14,18,3,3
2026-9900,United Cup,Hard,18,A,O,20260107,20,B0BI,,,Sebastian Baez,R,170,ARG,25.027,45,1145,W367,,,Stan Wawrinka,R,183,SUI,40.78,157,397,7-5 6-4,3,QF,98,3,1,73,57,41,9,11,5,5,11,2,66,36,29,14,11,2,4
2026-339,Brisbane,Hard,32,250,O,20260108,21,K0AZ,,,Aleksandar Kovacevic,R,183,USA,27.362,58,877,N771,7,,Cameron Norrie,L,188,GBR,30.379,28,1523,7-6(4) 4-6 6-4,3,R16,148,21,4,112,62,46,30,16,3,4,11,4,93,59,51,16,16,1,2
2026-339,Brisbane,Hard,32,250,O,20260108,22,N0AE,,,Brandon Nakashima,R,188,USA,24.433,33,1380,HB64,,,Quentin Halys,R,191,FRA,29.202,91,669,6-2 6-4,3,R16,76,12,0,60,44,32,9,9,2,2,6,4,56,35,24,9,9,6,9
2026-339,Brisbane,Hard,32,250,O,20260108,23,M0GZ,,,Giovanni Mpetshi Perricard,R,203,FRA,22.505,67,825,H0BH,,,Rinky Hijikata,R,178,AUS,24.873,111,546,4-6 7-6(5) 7-6(4),3,R16,133,29,2,102,75,61,18,17,2,3,5,2,111,80,61,21,17,4,4
2026-336,Hong Kong,Hard,28,250,O,20260108,17,GC88,,,Marcos Giron,R,180,USA,32.46,64,845,MP20,7,,Alexandre Muller,R,183,FRA,28.934,52,980,6-4 7-6(4),3,R16,96,3,1,68,47,32,12,11,1,4,3,2,76,47,28,12,11,5,9
2026-336,Hong Kong,Hard,28,250,O,20260108,18,S0RE,,,Juncheng Shang,L,180,CHN,20.931,406,115,SU87,5,,Lorenzo Sonego,R,191,ITA,30.664,39,1240,6-3 6-4,3,R16,82,7,3,70,49,38,11,10,5,5,5,2,44,33,24,7,9,1,3
2026-9900,United Cup,Hard,18,A,O,20260108,21,BU13,7,,Zizou Bergs,R,185,BEL,26.601,42,1208,M0NI,11,,Jakub Mensik,R,196,CZE,20.353,18,2130,6-2 7-6(4),3,QF,100,7,2,79,43,31,20,10,3,5,6,5,59,33,22,13,10,3,7
2026-336,Hong Kong,Hard,28,250,O,20260108,19,BK92,2,,Alexander Bublik,R,196,KAZ,28.561,11,2845,V812,,,Botic van de Zandschulp,R,191,NED,30.264,75,746,6-3 6-3,3,R16,70,12,4,53,38,33,5,9,2,2,8,6,57,30,23,9,9,1,4
2026-336,Hong Kong,Hard,28,250,O,20260108,20,MP01,,,Michael Mmoh,R,188,USA,27.995,285,184,KE29,4,,Karen Khachanov,R,198,RUS,29.634,17,2320,7-6(2) 7-6(4),3,R16,122,11,2,86,59,47,15,12,4,5,12,1,77,51,42,12,12,2,3
2026-339,Brisbane,Hard,32,250,O,20260108,24,C0JP,,,Raphael Collignon,R,191,BEL,23.986,84,704,D875,,,Grigor Dimitrov,R,191,BUL,34.65,47,1080,7-6(1) 6-3,3,R16,108,10,2,66,44,36,14,11,3,3,11,2,81,40,31,17,10,6,7
2026-339,Brisbane,Hard,32,250,O,20260109,25,K0AZ,,,Aleksandar Kovacevic,R,183,USA,27.365,58,877,M0GZ,,,Giovanni Mpetshi Perricard,R,203,FRA,22.508,67,825,7-6(3) 4-6 6-3,3,QF,107,13,3,81,52,45,21,16,0,1,24,1,87,61,50,15,15,4,5
2026-336,Hong Kong,Hard,28,250,O,20260109,21,M0EJ,1,,Lorenzo Musetti,R,185,ITA,23.855,7,3990,W0BH,,,Coleman Wong,R,191,HKG,21.593,150,406,6-4 6-4,3,QF,75,2,2,52,31,21,17,10,0,1,6,2,57,43,31,4,10,3,6
2026-339,Brisbane,Hard,32,250,O,20260109,26,N0AE,,,Brandon Nakashima,R,188,USA,24.435,33,1380,C0JP,,,Raphael Collignon,R,191,BEL,23.989,84,704,6-3 6-3,3,QF,82,7,0,63,49,39,6,9,6,6,3,1,50,29,21,10,9,2,5
2026-336,Hong Kong,Hard,28,250,O,20260109,22,RE44,3,,Andrey Rublev,R,188,RUS,28.222,16,2510,BT72,8,,Nuno Borges,R,185,POR,28.887,45,1120,6-3 6-4,3,QF,73,7,1,50,38,34,7,10,1,1,2,0,69,47,33,7,9,6,8
2026-339,Brisbane,Hard,32,250,O,20260109,27,M0QI,,,Alex Michelsen,R,193,USA,21.374,37,1300,K0AH,,,Sebastian Korda,R,196,USA,25.514,46,1090,6-3 7-6(7),3,QF,99,3,3,76,49,34,19,11,1,1,8,1,67,38,31,13,10,1,2
2026-336,Hong Kong,Hard,28,250,O,20260109,23,GC88,,,Marcos Giron,R,180,USA,32.463,64,845,MP01,,,Michael Mmoh,R,188,USA,27.997,285,184,6-3 1-0 RET,3,QF,49,3,0,40,31,22,4,5,6,7,0,2,29,18,11,3,5,2,5
2026-336,Hong Kong,Hard,28,250,O,20260109,24,BK92,2,,Alexander Bublik,R,196,KAZ,28.564,11,2845,S0RE,,,Juncheng Shang,L,180,CHN,20.934,406,115,6-1 7-6(2),3,QF,85,15,2,58,39,34,13,10,1,1,3,3,68,39,24,17,9,2,4
2026-339,Brisbane,Hard,32,250,O,20260109,28,MM58,1,,Daniil Medvedev,R,198,RUS,29.911,13,2710,MQ75,,,Kamil Majchrzak,R,183,POL,29.99,59,861,6-7(4) 6-3 6-2,3,QF,132,16,4,93,61,48,14,15,5,6,4,0,90,54,34,18,14,5,9
2026-9900,United Cup,Hard,18,A,O,20260109,22,DH58,4,,Alex de Minaur,R,183,AUS,26.894,7,4080,HB71,9,,Hubert Hurkacz,R,196,POL,28.909,83,710,6-4 4-6 6-4,3,QF,138,6,1,104,57,47,25,15,10,11,19,0,85,63,47,12,15,2,4
2026-339,Brisbane,Hard,32,250,O,20260110,29,N0AE,,,Brandon Nakashima,R,188,USA,24.438,33,1380,K0AZ,,,Aleksandar Kovacevic,R,183,USA,27.368,58,877,7-6(4) 6-4,3,SF,104,15,1,73,51,38,12,11,2,2,14,4,77,49,38,12,11,2,3
2026-9900,United Cup,Hard,18,A,O,20260110,23,BU13,,,Zizou Bergs,R,185,BEL,26.606,42,1208,W367,,,Stan Wawrinka,R,183,SUI,40.789,157,397,6-3 6-7(4) 6-3,3,SF,150,7,4,100,59,42,29,16,2,2,8,1,104,59,40,26,14,4,6
2026-336,Hong Kong,Hard,28,250,O,20260110,25,M0EJ,1,,Lorenzo Musetti,R,185,ITA,23.858,7,3990,RE44,3,,Andrey Rublev,R,188,RUS,28.225,16,2510,6-7(3) 7-5 6-4,3,SF,163,5,2,117,86,65,14,17,7,8,7,0,105,68,50,19,17,7,10
2026-339,Brisbane,Hard,32,250,O,20260110,30,MM58,1,,Daniil Medvedev,R,198,RUS,29.914,13,2710,M0QI,,,Alex Michelsen,R,193,USA,21.377,37,1300,6-4 6-2,3,SF,102,9,7,75,46,32,14,9,7,8,4,1,65,42,22,12,9,4,8
2026-9900,United Cup,Hard,18,A,O,20260110,24,HB71,,,Hubert Hurkacz,R,196,POL,28.912,83,710,FB98,,,Taylor Fritz,R,196,USA,28.203,6,4085,7-6(1) 7-6(2),3,SF,94,16,3,76,59,50,7,12,2,2,12,0,73,47,37,13,12,1,1
2026-336,Hong Kong,Hard,28,250,O,20260110,26,BK92,2,,Alexander Bublik,R,196,KAZ,28.567,11,2845,GC88,,,Marcos Giron,R,180,USA,32.465,64,845,3-6 6-4 6-2,3,SF,101,9,4,82,54,42,14,14,6,8,5,1,82,55,36,14,13,0,3
2026-336,Hong Kong,Hard,28,250,O,20260111,27,BK92,2,,Alexander Bublik,R,196,KAZ,28.569,11,2845,M0EJ,1,,Lorenzo Musetti,R,185,ITA,23.86,7,3990,7-6(2) 6-3,3,F,98,10,4,67,51,40,7,10,2,3,5,1,73,46,29,15,11,4,7
2026-339,Brisbane,Hard,32,250,O,20260111,31,MM58,1,,Daniil Medvedev,R,198,RUS,29.916,13,2710,N0AE,,,Brandon Nakashima,R,188,USA,24.441,33,1380,6-2 7-6(1),3,F,95,10,4,73,51,36,13,10,3,4,3,0,53,33,26,8,10,2,5
2026-9900,United Cup,Hard,18,A,O,20260111,25,HB71,,,Hubert Hurkacz,R,196,POL,28.914,83,710,W367,,,Stan Wawrinka,R,183,SUI,40.791,157,397,6-3 3-6 6-3,3,F,114,18,0,90,63,52,9,14,8,9,10,1,78,49,38,15,13,5,7
2026-301,Auckland,Hard,32,250,O,20260112,1,N771,5,,Cameron Norrie,L,188,GBR,30.39,28,1538,G09O,,,Hugo Gaston,L,173,FRA,25.295,94,653,6-3 6-4,3,R32,80,3,2,48,33,29,8,9,0,0,4,6,75,44,29,15,10,5,8
2026-301,Auckland,Hard,32,250,O,20260112,2,B0CD,,,Jenson Brooksby,R,193,USA,25.213,48,1017,W0ED,,,James Watt,R,206,NZL,25.593,642,,6-4 6-3,3,R32,86,2,3,66,48,34,10,9,3,3,4,3,68,51,33,7,10,10,13
2026-301,Auckland,Hard,32,250,O,20260112,3,C0DF,,,Francisco Comesana,R,178,ARG,25.268,68,829,R0EB,,,Valentin Royer,R,188,FRA,24.624,57,924,6-4 6-4,3,R32,80,10,1,51,37,32,8,10,0,0,4,4,63,44,35,5,10,1,3
2026-301,Auckland,Hard,32,250,O,20260112,4,S0JA,,,Eliot Spizzirri,R,185,USA,24.055,89,672,ME82,,,Adrian Mannarino,L,180,FRA,37.539,69,810,6-4 6-3,3,R32,80,5,0,44,28,25,12,9,0,0,4,3,63,27,19,16,10,2,5
2026-8998,Adelaide,Hard,28,250,O,20260112,1,O522,,,Reilly Opelka,R,211,USA,28.375,62,873,P09Z,,,Alexei Popyrin,R,196,AUS,26.439,50,1000,6-3 7-6(6),3,R32,83,22,4,64,50,44,8,11,1,1,10,0,57,39,35,9,10,1,2
2026-301,Auckland,Hard,32,250,O,20260112,5,B0BI,7,,Sebastian Baez,R,170,ARG,25.04,39,1250,N0AM,,,Emilio Nava,R,185,USA,24.112,88,677,4-6 7-5 6-3,3,R32,143,3,1,111,91,57,15,15,5,6,10,1,96,60,43,20,16,6,9
2026-8998,Adelaide,Hard,28,250,O,20260112,2,VA25,5,,Valentin Vacherot,R,193,MON,27.157,32,1469,KI95,,,Miomir Kecmanovic,R,183,SRB,26.368,59,910,7-6(5) 6-4,3,R32,96,12,3,85,64,44,9,11,6,8,4,3,67,46,32,11,11,1,4
2026-8998,Adelaide,Hard,28,250,O,20260112,3,MU94,,,Jaume Munar,R,183,ESP,28.69,38,1295,AE14,,,Daniel Altmaier,R,188,GER,27.335,44,1123,6-3 6-0,3,R32,64,3,2,32,20,17,8,7,0,1,3,2,52,29,13,9,8,2,8
